Processed date/time,Lot No.,Measured Value
4/22/2024 12:45,0422-0313-00423,240209-50-0012
4/22/2024 12:45,0422-0313-00424,240209-50-0012
4/22/2024 12:45,0422-0313-00425,240209-50-0012
4/22/2024 12:45,0422-0313-00426,240209-50-0012
4/22/2024 12:45,0422-0313-00427,240209-50-0012
4/22/2024 12:45,0422-0313-00428,240209-50-0012
4/22/2024 12:45,0422-0313-00429,240209-50-0012
4/22/2024 12:45,0422-0313-00430,240209-50-0012
4/22/2024 12:45,0422-0313-00431,240209-50-0012
4/22/2024 12:45,0422-0313-00432,240209-50-0012
4/22/2024 12:45,0422-0313-00433,240209-50-0012
4/22/2024 12:45,0422-0313-00434,240209-50-0012
4/22/2024 12:45,0422-0313-00435,240209-50-0012
4/22/2024 12:46,0422-0313-00436,240209-50-0012
4/22/2024 12:46,0422-0313-00437,240209-50-0012
4/22/2024 12:46,0422-0313-00438,240209-50-0012
4/22/2024 12:46,0422-0313-00439,240209-50-0012
4/22/2024 12:46,0422-0313-00440,240209-50-0012
4/22/2024 12:46,0422-0313-00441,240209-50-0012
4/22/2024 12:46,0422-0313-00442,240209-50-0012
4/22/2024 12:46,0422-0313-00443,240209-50-0012
4/22/2024 12:46,0422-0313-00444,240209-50-0012
4/22/2024 12:46,0422-0313-00445,240209-50-0012
4/22/2024 12:46,0422-0313-00446,240209-50-0012
4/22/2024 12:46,0422-0313-00447,240209-50-0012
4/22/2024 12:46,0422-0313-00448,240209-50-0012
4/22/2024 12:46,0422-0313-00449,240209-50-0012
4/22/2024 12:46,0422-0313-00450,240209-50-0012
4/22/2024 12:46,0422-0313-00451,240209-50-0012
4/22/2024 12:46,0422-0313-00452,240209-50-0012
4/22/2024 12:46,0422-0313-00453,240209-50-0012
4/22/2024 12:46,0422-0313-00454,240209-50-0012
4/22/2024 12:46,0422-0313-00455,240209-50-0012
4/22/2024 12:47,0422-0313-00456,240209-50-0012
4/22/2024 12:47,0422-0313-00457,240209-50-0012
4/22/2024 12:47,0422-0313-00458,240209-50-0012
4/22/2024 12:47,0422-0313-00459,240209-50-0012
4/22/2024 12:47,0422-0313-00460,240209-50-0012
4/22/2024 12:47,0422-0313-00461,240209-50-0012
4/22/2024 12:47,0422-0313-00462,240209-50-0012
4/22/2024 12:47,0422-0313-00463,240209-50-0012
4/22/2024 12:47,0422-0313-00464,240209-50-0012
4/22/2024 12:47,0422-0313-00465,240209-50-0012
4/22/2024 12:47,0422-0313-00466,240209-50-0012
4/22/2024 12:47,0422-0313-00467,240209-50-0012
4/22/2024 12:47,0422-0313-00468,240209-50-0012
4/22/2024 12:47,0422-0313-00469,240209-50-0012
4/22/2024 12:47,0422-0313-00470,240209-50-0012
4/22/2024 12:47,0422-0313-00471,240209-50-0012
4/22/2024 12:47,0422-0313-00472,240209-50-0012
4/22/2024 12:47,0422-0313-00473,240209-50-0012
4/22/2024 12:48,0422-0313-00474,240209-50-0012
4/22/2024 12:48,0422-0313-00475,240209-50-0012
4/22/2024 12:48,0422-0313-00476,240209-50-0012
4/22/2024 12:48,0422-0313-00477,240209-50-0012
4/22/2024 12:48,0422-0313-00478,240209-50-0012
4/22/2024 12:48,0422-0313-00479,240209-50-0012
4/22/2024 12:48,0422-0313-00480,240209-50-0012
4/22/2024 12:48,0422-0313-00481,240209-50-0012
4/22/2024 12:48,0422-0313-00482,240209-50-0012
4/22/2024 12:48,0422-0313-00483,240209-50-0012
4/22/2024 12:48,0422-0313-00484,240209-50-0012
4/22/2024 12:48,0422-0313-00485,240209-50-0012
4/22/2024 12:48,0422-0313-00486,240209-50-0012
4/22/2024 12:48,0422-0313-00487,240209-50-0012
4/22/2024 12:48,0422-0313-00488,240209-50-0012
4/22/2024 12:48,0422-0313-00489,240209-50-0012
4/22/2024 12:48,0422-0313-00490,240209-50-0012
4/22/2024 12:48,0422-0313-00491,240209-50-0012
4/22/2024 12:48,0422-0313-00492,240210-50-0012
4/22/2024 12:49,0422-0313-00493,240210-50-0012
4/22/2024 12:49,0422-0313-00494,240210-50-0012
4/22/2024 12:49,0422-0313-00495,240210-50-0012
4/22/2024 12:49,0422-0313-00496,240210-50-0012
4/22/2024 12:49,0422-0313-00497,240210-50-0012
4/22/2024 12:49,0422-0313-00498,240210-50-0012
4/22/2024 12:49,0422-0313-00499,240210-50-0012
4/22/2024 12:49,0422-0313-00500,240210-50-0012
4/22/2024 12:49,0422-0313-00501,240210-50-0012
4/22/2024 12:50,0422-0313-00502,240210-50-0012
4/22/2024 12:50,0422-0313-00503,240210-50-0012
4/22/2024 12:50,0422-0313-00504,240210-50-0012
4/22/2024 12:50,0422-0313-00505,240210-50-0012
4/22/2024 12:50,0422-0313-00506,240210-50-0012
4/22/2024 12:50,0422-0313-00507,240210-50-0012
4/22/2024 12:50,0422-0313-00508,240210-50-0012
4/22/2024 12:50,0422-0313-00509,240210-50-0012
4/22/2024 12:50,0422-0313-00510,240210-50-0012
4/22/2024 12:50,0422-0313-00511,240210-50-0012
4/22/2024 12:50,0422-0313-00512,240210-50-0012
4/22/2024 12:50,0422-0313-00513,240210-50-0012
4/22/2024 12:50,0422-0313-00514,240210-50-0012
4/22/2024 12:50,0422-0313-00515,240210-50-0012
4/22/2024 12:50,0422-0313-00516,240210-50-0012
4/22/2024 12:50,0422-0313-00517,240210-50-0012
4/22/2024 12:51,0422-0313-00518,240210-50-0012
4/22/2024 12:51,0422-0313-00519,240210-50-0012
4/22/2024 12:51,0422-0313-00520,240210-50-0012
4/22/2024 12:51,0422-0313-00521,240210-50-0012
4/22/2024 12:51,0422-0313-00522,240210-50-0012
4/22/2024 12:51,0422-0313-00523,240210-50-0012
4/22/2024 12:51,0422-0313-00524,240210-50-0012
4/22/2024 12:51,0422-0313-00525,240210-50-0012
4/22/2024 12:51,0422-0313-00526,240210-50-0012
4/22/2024 12:51,0422-0313-00527,240210-50-0012
4/22/2024 12:51,0422-0313-00529,240210-50-0012
4/22/2024 12:51,0422-0313-00530,240210-50-0012
4/22/2024 12:51,0422-0313-00531,240210-50-0012
4/22/2024 12:51,0422-0313-00532,240210-50-0012
4/22/2024 12:51,0422-0313-00533,240210-50-0012
4/22/2024 12:51,0422-0313-00534,240210-50-0012
4/22/2024 12:51,0422-0313-00535,240210-50-0012
4/22/2024 12:51,0422-0313-00536,240210-50-0012
4/22/2024 12:51,0422-0313-00537,240210-50-0012
4/22/2024 12:51,0422-0313-00538,240210-50-0012
4/22/2024 12:51,0422-0313-00539,240210-50-0012
4/22/2024 12:52,0422-0313-00540,240210-50-0012
4/22/2024 12:52,0422-0313-00541,240210-50-0012
4/22/2024 12:52,0422-0313-00542,240210-50-0012
4/22/2024 12:52,0422-0313-00543,240210-50-0012
4/22/2024 12:52,0422-0313-00544,240210-50-0012
4/22/2024 12:52,0422-0313-00545,240210-50-0012
4/22/2024 12:52,0422-0313-00546,240210-50-0012
4/22/2024 12:52,0422-0313-00547,240210-50-0012
4/22/2024 12:52,0422-0313-00548,240210-50-0012
4/22/2024 12:52,0422-0313-00549,240210-50-0012
4/22/2024 12:52,0422-0313-00550,240210-50-0012
4/22/2024 12:52,0422-0313-00551,240210-50-0012
4/22/2024 12:52,0422-0313-00552,240210-50-0012
4/22/2024 12:52,0422-0313-00553,240210-50-0012
4/22/2024 12:52,0422-0313-00554,240210-50-0012
4/22/2024 12:52,0422-0313-00555,240210-50-0012
4/22/2024 12:52,0422-0313-00556,240210-50-0012
4/22/2024 12:52,0422-0313-00557,240210-50-0012
4/22/2024 12:52,0422-0313-00558,240210-50-0012
4/22/2024 12:52,0422-0313-00559,240210-50-0012
4/22/2024 12:53,0422-0313-00560,240210-50-0012
4/22/2024 12:53,0422-0313-00561,240210-50-0012
4/22/2024 12:53,0422-0313-00562,240210-50-0012
4/22/2024 12:53,0422-0313-00563,240210-50-0012
4/22/2024 12:53,0422-0313-00564,240210-50-0012
4/22/2024 12:53,0422-0313-00565,240210-50-0012
4/22/2024 12:53,0422-0313-00566,240210-50-0012
4/22/2024 12:53,0422-0313-00567,240210-50-0012
4/22/2024 12:54,0422-0313-00568,240210-50-0012
4/22/2024 12:54,0422-0313-00569,240210-50-0012
4/22/2024 12:54,0422-0313-00570,240210-50-0012
4/22/2024 12:54,0422-0313-00571,240210-50-0012
4/22/2024 12:54,0422-0313-00572,240210-50-0012
4/22/2024 12:55,0422-0313-00573,240210-50-0012
4/22/2024 12:55,0422-0313-00574,240210-50-0012
4/22/2024 12:55,0422-0313-00575,240210-50-0012
4/22/2024 12:55,0422-0313-00576,240210-50-0012
4/22/2024 12:55,0422-0313-00577,240210-50-0012
4/22/2024 12:55,0422-0313-00578,240210-50-0012
4/22/2024 12:55,0422-0313-00579,240210-50-0012
4/22/2024 12:55,0422-0313-00580,240210-50-0012
4/22/2024 12:55,0422-0313-00581,240210-50-0012
4/22/2024 12:55,0422-0313-00582,240210-50-0012
4/22/2024 12:55,0422-0313-00583,240210-50-0012
4/22/2024 12:55,0422-0313-00584,240210-50-0012
4/22/2024 12:55,0422-0313-00585,240210-50-0012
4/22/2024 12:55,0422-0313-00586,240210-50-0012
4/22/2024 12:55,0422-0313-00587,240210-50-0012
4/22/2024 12:55,0422-0313-00588,240210-50-0012
4/22/2024 12:55,0422-0313-00589,240210-50-0012
4/22/2024 12:55,0422-0313-00590,240210-50-0012
4/22/2024 12:56,0422-0313-00591,240210-50-0012
4/22/2024 12:56,0422-0313-00592,240210-50-0012
4/22/2024 12:56,0422-0313-00593,240210-50-0012
4/22/2024 12:56,0422-0313-00594,240210-50-0012
4/22/2024 12:56,0422-0313-00595,240210-50-0012
4/22/2024 12:56,0422-0313-00597,240210-50-0012
4/22/2024 12:56,0422-0313-00598,240210-50-0012
4/22/2024 12:56,0422-0313-00599,240210-50-0012
4/22/2024 12:56,0422-0313-00601,240210-50-0012
4/22/2024 12:56,0422-0313-00602,240210-50-0012
4/22/2024 12:56,0422-0313-00603,240210-50-0012
4/22/2024 12:56,0422-0313-00604,240210-50-0012
4/22/2024 12:56,0422-0313-00605,240210-50-0012
4/22/2024 12:56,0422-0313-00606,240210-50-0012
4/22/2024 12:56,0422-0313-00607,240210-50-0012
4/22/2024 12:56,0422-0313-00608,240210-50-0012
4/22/2024 12:56,0422-0313-00609,240210-50-0012
4/22/2024 12:56,0422-0313-00610,240210-50-0012
4/22/2024 12:56,0422-0313-00611,240210-50-0012
4/22/2024 12:56,0422-0313-00612,240210-50-0012
4/22/2024 12:56,0422-0313-00613,240210-50-0012
4/22/2024 12:57,0422-0313-00614,240210-50-0012
4/22/2024 12:57,0422-0313-00615,240210-50-0012
4/22/2024 12:57,0422-0313-00616,240210-50-0012
4/22/2024 12:57,0422-0313-00617,240210-50-0012
4/22/2024 12:57,0422-0313-00618,240210-50-0012
4/22/2024 12:57,0422-0313-00619,240210-50-0012
4/22/2024 12:57,0422-0313-00620,240210-50-0012
4/22/2024 12:57,0422-0313-00621,240210-50-0012
4/22/2024 12:57,0422-0313-00622,240210-50-0012
4/22/2024 12:57,0422-0313-00623,240210-50-0012
4/22/2024 12:57,0422-0313-00624,240210-50-0012
4/22/2024 12:57,0422-0313-00625,240210-50-0012
4/22/2024 12:57,0422-0313-00626,240210-50-0012
4/22/2024 12:57,0422-0313-00627,240210-50-0012
4/22/2024 12:57,0422-0313-00628,240210-50-0012
4/22/2024 12:57,0422-0313-00629,240210-50-0012
4/22/2024 12:57,0422-0313-00630,240210-50-0012
4/22/2024 12:57,0422-0313-00631,240210-50-0012
4/22/2024 12:57,0422-0313-00632,240210-50-0012
4/22/2024 12:57,0422-0313-00633,240210-50-0012
4/22/2024 12:58,0422-0313-00634,240210-50-0012
4/22/2024 12:58,0422-0313-00635,240210-50-0012
4/22/2024 12:58,0422-0313-00636,240210-50-0012
4/22/2024 12:58,0422-0313-00637,240210-50-0012
4/22/2024 12:58,0422-0313-00638,240210-50-0012
4/22/2024 12:58,0422-0313-00639,240210-50-0012
4/22/2024 12:58,0422-0313-00640,240210-50-0012
4/22/2024 12:58,0422-0313-00641,240210-50-0012
4/22/2024 12:58,0422-0313-00642,240210-50-0012
4/22/2024 12:58,0422-0313-00643,240210-50-0012
4/22/2024 12:58,0422-0313-00644,240210-50-0012
4/22/2024 12:58,0422-0313-00645,240210-50-0012
4/22/2024 12:58,0422-0313-00646,240210-50-0012
4/22/2024 12:58,0422-0313-00647,240210-50-0012
4/22/2024 12:58,0422-0313-00648,240210-50-0012
4/22/2024 12:58,0422-0313-00649,240210-50-0012
4/22/2024 12:58,0422-0313-00650,240210-50-0012
4/22/2024 12:59,0422-0313-00651,240210-50-0012
4/22/2024 12:59,0422-0313-00652,240210-50-0012
4/22/2024 12:59,0422-0313-00654,240210-50-0012
4/22/2024 12:59,0422-0313-00655,240210-50-0012
4/22/2024 12:59,0422-0313-00656,240210-50-0012
4/22/2024 13:12,0422-0313-00657,240210-50-0012
4/22/2024 13:13,0422-0313-00658,240210-50-0012
4/22/2024 13:13,0422-0313-00659,240210-50-0012
4/22/2024 13:13,0422-0313-00660,240210-50-0012
4/22/2024 13:13,0422-0313-00661,240210-50-0012
4/22/2024 13:13,0422-0313-00662,240210-50-0012
4/22/2024 13:13,0422-0313-00663,240210-50-0012
4/22/2024 13:13,0422-0313-00664,240210-50-0012
4/22/2024 13:13,0422-0313-00665,240210-50-0012
4/22/2024 13:13,0422-0313-00666,240210-50-0012
4/22/2024 13:13,0422-0313-00667,240210-50-0012
4/22/2024 13:13,0422-0313-00668,240210-50-0012
4/22/2024 13:13,0422-0313-00669,240210-50-0012
4/22/2024 13:13,0422-0313-00670,240210-50-0012
4/22/2024 13:13,0422-0313-00671,240210-50-0012
4/22/2024 13:13,0422-0313-00672,240210-50-0012
4/22/2024 13:13,0422-0313-00673,240210-50-0012
4/22/2024 13:13,0422-0313-00674,240210-50-0012
4/22/2024 13:13,0422-0313-00675,240210-50-0012
4/22/2024 13:13,0422-0313-00676,240210-50-0012
4/22/2024 13:13,0422-0313-00677,240210-50-0012
4/22/2024 13:14,0422-0313-00678,240210-50-0012
4/22/2024 13:14,0422-0313-00679,240210-50-0012
4/22/2024 13:14,0422-0313-00680,240210-50-0012
4/22/2024 13:14,0422-0313-00681,240210-50-0012
4/22/2024 13:14,0422-0313-00682,240210-50-0012
4/22/2024 13:14,0422-0313-00683,240210-50-0012
4/22/2024 13:14,0422-0313-00684,240210-50-0012
4/22/2024 13:14,0422-0313-00685,240210-50-0012
4/22/2024 13:14,0422-0313-00686,240210-50-0012
4/22/2024 13:14,0422-0313-00687,240210-50-0012
4/22/2024 13:14,0422-0313-00688,240210-50-0012
4/22/2024 13:14,0422-0313-00689,240210-50-0012
4/22/2024 13:15,0422-0313-00690,240210-50-0012
4/22/2024 13:15,0422-0313-00691,240210-50-0012
4/22/2024 13:15,0422-0313-00692,240210-50-0012
4/22/2024 13:15,0422-0313-00693,240210-50-0012
4/22/2024 13:15,0422-0313-00694,240210-50-0012
4/22/2024 13:16,0422-0313-00695,240210-50-0012
4/22/2024 13:16,0422-0313-00696,240210-50-0012
4/22/2024 13:16,0422-0313-00697,240210-50-0012
4/22/2024 13:16,0422-0313-00698,240210-50-0012
4/22/2024 13:16,0422-0313-00699,240210-50-0012
4/22/2024 13:16,0422-0313-00700,240210-50-0012
4/22/2024 13:16,0422-0313-00701,240210-50-0012
4/22/2024 13:16,0422-0313-00702,240210-50-0012
4/22/2024 13:16,0422-0313-00703,240210-50-0012
4/22/2024 13:16,0422-0313-00704,240210-50-0012
4/22/2024 13:16,0422-0313-00705,240210-50-0012
4/22/2024 13:17,0422-0313-00706,240210-50-0012
4/22/2024 13:17,0422-0313-00707,240210-50-0012
4/22/2024 13:17,0422-0313-00708,240210-50-0012
4/22/2024 13:17,0422-0313-00709,240210-50-0012
4/22/2024 13:17,0422-0313-00710,240210-50-0012
4/22/2024 13:17,0422-0313-00711,240210-50-0012
4/22/2024 13:17,0422-0313-00712,240210-50-0012
4/22/2024 13:17,0422-0313-00713,240210-50-0012
4/22/2024 13:17,0422-0313-00714,240210-50-0012
4/22/2024 13:17,0422-0313-00715,240210-50-0012
4/22/2024 13:17,0422-0313-00716,240210-50-0012
4/22/2024 13:17,0422-0313-00717,240210-50-0012
4/22/2024 13:17,0422-0313-00718,240210-50-0012
4/22/2024 13:17,0422-0313-00719,240210-50-0012
4/22/2024 13:17,0422-0313-00720,240210-50-0012
4/22/2024 13:17,0422-0313-00721,240210-50-0012
4/22/2024 13:17,0422-0313-00723,240210-50-0012
4/22/2024 13:17,0422-0313-00724,240210-50-0012
4/22/2024 13:17,0422-0313-00725,240210-50-0012
4/22/2024 13:17,0422-0313-00726,240210-50-0012
4/22/2024 13:18,0422-0313-00727,240210-50-0012
4/22/2024 13:18,0422-0313-00728,240210-50-0012
4/22/2024 13:18,0422-0313-00729,240210-50-0012
4/22/2024 13:18,0422-0313-00730,240210-50-0012
4/22/2024 13:18,0422-0313-00731,240210-50-0012
4/22/2024 13:18,0422-0313-00732,240210-50-0012
4/22/2024 13:18,0422-0313-00733,240210-50-0012
4/22/2024 13:18,0422-0313-00734,240210-50-0012
4/22/2024 13:19,0422-0313-00735,240210-50-0012
4/22/2024 13:19,0422-0313-00736,240210-50-0012
4/22/2024 13:19,0422-0313-00737,240208-50-0013
4/22/2024 13:19,0422-0313-00738,240208-50-0013
4/22/2024 13:19,0422-0313-00739,240208-50-0013
4/22/2024 13:19,0422-0313-00740,240208-50-0013
4/22/2024 13:19,0422-0313-00741,240208-50-0013
4/22/2024 13:19,0422-0313-00742,240208-50-0013
4/22/2024 13:19,0422-0313-00743,240208-50-0013
4/22/2024 13:19,0422-0313-00744,240208-50-0013
4/22/2024 13:19,0422-0313-00745,240208-50-0013
4/22/2024 13:19,0422-0313-00746,240208-50-0013
4/22/2024 13:19,0422-0313-00747,240208-50-0013
4/22/2024 13:19,0422-0313-00748,240208-50-0013
4/22/2024 13:19,0422-0313-00749,240208-50-0013
4/22/2024 13:19,0422-0313-00750,240208-50-0013
4/22/2024 13:20,0422-0313-00751,240208-50-0013
4/22/2024 13:20,0422-0313-00752,240208-50-0013
4/22/2024 13:20,0422-0313-00753,240208-50-0013
4/22/2024 13:20,0422-0313-00754,240208-50-0013
4/22/2024 13:20,0422-0313-00755,240208-50-0013
4/22/2024 13:20,0422-0313-00756,240208-50-0013
4/22/2024 13:20,0422-0313-00757,240208-50-0013
4/22/2024 13:20,0422-0313-00758,240208-50-0013
4/22/2024 13:20,0422-0313-00759,240208-50-0013
4/22/2024 13:20,0422-0313-00760,240208-50-0013
4/22/2024 13:20,0422-0313-00761,240208-50-0013
4/22/2024 13:20,0422-0313-00762,240208-50-0013
4/22/2024 13:20,0422-0313-00763,240208-50-0013
4/22/2024 13:20,0422-0313-00764,240208-50-0013
4/22/2024 13:20,0422-0313-00765,240208-50-0013
4/22/2024 13:20,0422-0313-00766,240208-50-0013
4/22/2024 13:20,0422-0313-00767,240208-50-0013
4/22/2024 13:20,0422-0313-00768,240208-50-0013
4/22/2024 13:20,0422-0313-00769,240208-50-0013
4/22/2024 13:20,0422-0313-00770,240208-50-0013
4/22/2024 13:20,0422-0313-00771,240208-50-0013
4/22/2024 13:21,0422-0313-00772,240208-50-0013
4/22/2024 13:21,0422-0313-00773,240208-50-0013
4/22/2024 13:21,0422-0313-00774,240208-50-0013
4/22/2024 13:21,0422-0313-00775,240208-50-0013
4/22/2024 13:21,0422-0313-00776,240208-50-0013
4/22/2024 13:21,0422-0313-00777,240208-50-0013
4/22/2024 13:21,0422-0313-00778,240208-50-0013
4/22/2024 13:21,0422-0313-00779,240208-50-0013
4/22/2024 13:21,0422-0313-00780,240208-50-0013
4/22/2024 13:21,0422-0313-00781,240208-50-0013
4/22/2024 13:21,0422-0313-00782,240208-50-0013
4/22/2024 13:21,0422-0313-00783,240208-50-0013
4/22/2024 13:21,0422-0313-00784,240208-50-0013
4/22/2024 13:21,0422-0313-00785,240208-50-0013
4/22/2024 13:21,0422-0313-00786,240208-50-0013
4/22/2024 13:21,0422-0313-00787,240208-50-0013
4/22/2024 13:21,0422-0313-00788,240208-50-0013
4/22/2024 13:21,0422-0313-00789,240208-50-0013
4/22/2024 13:21,0422-0313-00790,240208-50-0013
4/22/2024 13:22,0422-0313-00791,240208-50-0013
4/22/2024 13:22,0422-0313-00796,240208-50-0013
4/22/2024 13:22,0422-0313-00797,240208-50-0013
4/22/2024 13:22,0422-0313-00798,240208-50-0013
4/22/2024 13:22,0422-0313-00799,240208-50-0013
4/22/2024 13:22,0422-0313-00800,240208-50-0013
4/22/2024 13:22,0422-0313-00801,240208-50-0013
4/22/2024 13:22,0422-0313-00792,240208-50-0013
4/22/2024 13:22,0422-0313-00793,240208-50-0013
4/22/2024 13:22,0422-0313-00802,240208-50-0013
4/22/2024 13:22,0422-0313-00794,240208-50-0013
4/22/2024 13:22,0422-0313-00795,240208-50-0013
4/22/2024 13:22,0422-0313-00803,240208-50-0013
4/22/2024 13:22,0422-0313-00804,240208-50-0013
4/22/2024 13:22,0422-0313-00805,240208-50-0013
4/22/2024 13:22,0422-0313-00806,240208-50-0013
4/22/2024 13:22,0422-0313-00807,240208-50-0013
4/22/2024 13:22,0422-0313-00808,240208-50-0013
4/22/2024 13:22,0422-0313-00809,240208-50-0013
4/22/2024 13:22,0422-0313-00810,240208-50-0013
4/22/2024 13:22,0422-0313-00811,240208-50-0013
4/22/2024 13:23,0422-0313-00812,240208-50-0013
4/22/2024 13:23,0422-0313-00813,240208-50-0013
4/22/2024 13:23,0422-0313-00814,240208-50-0013
4/22/2024 13:23,0422-0313-00815,240208-50-0013
4/22/2024 13:23,0422-0313-00816,240208-50-0013
4/22/2024 13:23,0422-0313-00817,240208-50-0013
4/22/2024 13:23,0422-0313-00818,240208-50-0013
4/22/2024 13:23,0422-0313-00819,240208-50-0013
4/22/2024 13:23,0422-0313-00820,240208-50-0013
4/22/2024 13:23,0422-0313-00821,240208-50-0013
4/22/2024 13:23,0422-0313-00822,240208-50-0013
4/22/2024 13:23,0422-0313-00823,240208-50-0013
4/22/2024 13:23,0422-0313-00824,240208-50-0013
4/22/2024 13:23,0422-0313-00825,240208-50-0013
4/22/2024 13:23,0422-0313-00826,240208-50-0013
4/22/2024 13:23,0422-0313-00827,240208-50-0013
4/22/2024 13:23,0422-0313-00828,240208-50-0013
4/22/2024 13:23,0422-0313-00829,240208-50-0013
4/22/2024 13:23,0422-0313-00830,240208-50-0013
4/22/2024 13:23,0422-0313-00831,240208-50-0013
4/22/2024 13:24,0422-0313-00832,240208-50-0013
4/22/2024 13:24,0422-0313-00833,240208-50-0013
4/22/2024 13:24,0422-0313-00834,240208-50-0013
4/22/2024 13:24,0422-0313-00835,240208-50-0013
4/22/2024 13:24,0422-0313-00836,240208-50-0013
4/22/2024 13:24,0422-0313-00837,240208-50-0013
4/22/2024 13:24,0422-0313-00838,240208-50-0013
4/22/2024 13:24,0422-0313-00839,240208-50-0013
4/22/2024 13:24,0422-0313-00840,240208-50-0013
4/22/2024 13:24,0422-0313-00841,240208-50-0013
4/22/2024 13:24,0422-0313-00842,240208-50-0013
4/22/2024 13:24,0422-0313-00843,240208-50-0013
4/22/2024 13:24,0422-0313-00844,240208-50-0013
4/22/2024 13:24,0422-0313-00845,240208-50-0013
4/22/2024 13:24,0422-0313-00846,240208-50-0013
4/22/2024 13:24,0422-0313-00847,240208-50-0013
4/22/2024 13:24,0422-0313-00848,240208-50-0013
4/22/2024 13:24,0422-0313-00849,240208-50-0013
4/22/2024 13:24,0422-0313-00850,240208-50-0013
4/22/2024 13:25,0422-0313-00851,240208-50-0013
4/22/2024 13:25,0422-0313-00852,240208-50-0013
4/22/2024 13:25,0422-0313-00853,240208-50-0013
4/22/2024 13:25,0422-0313-00854,240208-50-0013
4/22/2024 13:25,0422-0313-00855,240208-50-0013
4/22/2024 13:25,0422-0313-00856,240208-50-0013
4/22/2024 13:25,0422-0313-00857,240208-50-0013
4/22/2024 13:25,0422-0313-00858,240208-50-0013
4/22/2024 13:25,0422-0313-00859,240208-50-0013
4/22/2024 13:25,0422-0313-00860,240208-50-0013
4/22/2024 13:25,0422-0313-00861,240208-50-0013
4/22/2024 13:25,0422-0313-00862,240208-50-0013
4/22/2024 13:25,0422-0313-00863,240208-50-0013
4/22/2024 13:25,0422-0313-00864,240208-50-0013
4/22/2024 13:25,0422-0313-00865,240208-50-0013
4/22/2024 13:25,0422-0313-00866,240208-50-0013
4/22/2024 13:25,0422-0313-00867,240208-50-0013
4/22/2024 13:25,0422-0313-00868,240208-50-0013
4/22/2024 13:25,0422-0313-00869,240208-50-0013
4/22/2024 13:25,0422-0313-00870,240208-50-0013
4/22/2024 13:26,0422-0313-00871,240208-50-0013
4/22/2024 13:26,0422-0313-00872,240208-50-0013
4/22/2024 13:26,0422-0313-00873,240208-50-0013
4/22/2024 13:26,0422-0313-00874,240208-50-0013
4/22/2024 13:26,0422-0313-00875,240208-50-0013
4/22/2024 13:26,0422-0313-00876,240208-50-0013
4/22/2024 13:26,0422-0313-00877,240208-50-0013
4/22/2024 13:26,0422-0313-00878,240208-50-0013
4/22/2024 13:26,0422-0313-00879,240208-50-0013
4/22/2024 13:26,0422-0313-00880,240208-50-0013
4/22/2024 13:26,0422-0313-00881,240208-50-0013
4/22/2024 13:26,0422-0313-00882,240208-50-0013
4/22/2024 13:26,0422-0313-00883,240208-50-0013
4/22/2024 13:26,0422-0313-00884,240208-50-0013
4/22/2024 13:26,0422-0313-00885,240208-50-0013
4/22/2024 13:26,0422-0313-00886,240208-50-0013
4/22/2024 13:26,0422-0313-00887,240208-50-0013
4/22/2024 13:26,0422-0313-00888,240208-50-0013
4/22/2024 13:26,0422-0313-00889,240208-50-0013
4/22/2024 13:26,0422-0313-00890,240208-50-0013
4/22/2024 13:26,0422-0313-00891,240208-50-0013
4/22/2024 13:27,0422-0313-00892,240208-50-0013
4/22/2024 13:27,0422-0313-00893,240208-50-0013
4/22/2024 13:27,0422-0313-00894,240208-50-0013
4/22/2024 13:27,0422-0313-00895,240208-50-0013
4/22/2024 13:27,0422-0313-00896,240208-50-0013
4/22/2024 13:27,0422-0313-00897,240208-50-0013
4/22/2024 13:27,0422-0313-00898,240208-50-0013
4/22/2024 13:27,0422-0313-00899,240208-50-0013
4/22/2024 13:27,0422-0313-00900,240208-50-0013
4/22/2024 13:27,0422-0313-00901,240208-50-0013
4/22/2024 13:27,0422-0313-00902,240208-50-0013
4/22/2024 13:27,0422-0313-00903,240208-50-0013
4/22/2024 13:27,0422-0313-00904,240208-50-0013
4/22/2024 13:27,0422-0313-00905,240208-50-0013
4/22/2024 13:27,0422-0313-00906,240208-50-0013
4/22/2024 13:27,0422-0313-00907,240208-50-0013
4/22/2024 13:27,0422-0313-00908,240208-50-0013
4/22/2024 13:27,0422-0313-00909,240208-50-0013
4/22/2024 13:27,0422-0313-00910,240208-50-0013
4/22/2024 13:28,0422-0313-00911,240208-50-0013
4/22/2024 13:28,0422-0313-00912,240208-50-0013
4/22/2024 13:28,0422-0313-00913,240208-50-0013
4/22/2024 13:28,0422-0313-00914,240208-50-0013
4/22/2024 13:28,0422-0313-00915,240208-50-0013
4/22/2024 13:28,0422-0313-00916,240208-50-0013
4/22/2024 13:28,0422-0313-00917,240208-50-0013
4/22/2024 13:28,0422-0313-00918,240208-50-0013
4/22/2024 13:28,0422-0313-00919,240208-50-0013
4/22/2024 13:28,0422-0313-00920,240208-50-0013
4/22/2024 13:28,0422-0313-00921,240208-50-0013
4/22/2024 13:28,0422-0313-00922,240208-50-0013
4/22/2024 13:28,0422-0313-00923,240208-50-0013
4/22/2024 13:28,0422-0313-00924,240208-50-0013
4/22/2024 13:28,0422-0313-00925,240208-50-0013
4/22/2024 13:28,0422-0313-00926,240208-50-0013
