Processed date/time,Lot No.,Measured Value
4/22/2024 15:11,0422-0313-02441,240324-60-0001
4/22/2024 15:11,0422-0313-02442,240324-60-0001
4/22/2024 15:11,0422-0313-02443,240324-60-0001
4/22/2024 15:11,0422-0313-02444,240324-60-0001
4/22/2024 15:12,0422-0313-02445,240324-60-0001
4/22/2024 15:12,0422-0313-02446,240324-60-0001
4/22/2024 15:12,0422-0313-02447,240324-60-0001
4/22/2024 15:12,0422-0313-02448,240324-60-0001
4/22/2024 15:13,0422-0313-02449,240324-60-0001
4/22/2024 15:13,0422-0313-02450,240324-60-0001
4/22/2024 15:13,0422-0313-02451,240324-60-0001
4/22/2024 15:13,0422-0313-02452,240324-60-0001
4/22/2024 15:14,0422-0313-02453,240324-60-0001
4/22/2024 15:14,0422-0313-02454,240324-60-0001
4/22/2024 15:14,0422-0313-02455,240324-60-0001
4/22/2024 15:14,0422-0313-02456,240324-60-0001
4/22/2024 15:14,0422-0313-02457,240324-60-0001
4/22/2024 15:14,0422-0313-02458,240324-60-0001
4/22/2024 15:14,0422-0313-02459,240324-60-0001
4/22/2024 15:14,0422-0313-02460,240324-60-0001
4/22/2024 15:14,0422-0313-02461,240324-60-0001
4/22/2024 15:14,0422-0313-02462,240324-60-0001
4/22/2024 15:14,0422-0313-02463,240324-60-0001
4/22/2024 15:14,0422-0313-02464,240324-60-0001
4/22/2024 15:14,0422-0313-02465,240324-60-0001
4/22/2024 15:14,0422-0313-02466,240324-60-0001
4/22/2024 15:14,0422-0313-02467,240324-60-0001
4/22/2024 15:14,0422-0313-02468,240324-60-0001
4/22/2024 15:14,0422-0313-02469,240324-60-0001
4/22/2024 15:14,0422-0313-02470,240324-60-0001
4/22/2024 15:14,0422-0313-02471,240324-60-0001
4/22/2024 15:14,0422-0313-02472,240324-60-0001
4/22/2024 15:14,0422-0313-02473,240324-60-0001
4/22/2024 15:15,0422-0313-02474,240324-60-0001
4/22/2024 15:15,0422-0313-02475,240324-60-0001
4/22/2024 15:15,0422-0313-02476,240324-60-0001
4/22/2024 15:15,0422-0313-02477,240324-60-0001
4/22/2024 15:15,0422-0313-02478,240324-60-0001
4/22/2024 15:15,0422-0313-02479,240324-60-0001
4/22/2024 15:15,0422-0313-02480,240324-60-0001
4/22/2024 15:15,0422-0313-02481,240324-60-0001
4/22/2024 15:15,0422-0313-02482,240324-60-0001
4/22/2024 15:15,0422-0313-02483,240324-60-0001
4/22/2024 15:15,0422-0313-02484,240324-60-0001
4/22/2024 15:15,0422-0313-02485,240324-60-0001
4/22/2024 15:15,0422-0313-02486,240324-60-0001
4/22/2024 15:15,0422-0313-02487,240324-60-0001
4/22/2024 15:15,0422-0313-02488,240324-60-0001
4/22/2024 15:15,0422-0313-02489,240324-60-0001
4/22/2024 15:15,0422-0313-02490,240324-60-0001
4/22/2024 15:15,0422-0313-02491,240324-60-0001
4/22/2024 15:15,0422-0313-02492,240324-60-0001
4/22/2024 15:15,0422-0313-02493,240324-60-0001
4/22/2024 15:15,0422-0313-02494,240324-60-0001
4/22/2024 15:16,0422-0313-02495,240324-60-0001
4/22/2024 15:16,0422-0313-02496,240324-60-0001
4/22/2024 15:16,0422-0313-02497,240324-60-0001
4/22/2024 15:16,0422-0313-02498,240324-60-0001
4/22/2024 15:16,0422-0313-02499,240324-60-0001
4/22/2024 15:16,0422-0313-02500,240324-60-0001
4/22/2024 15:16,0422-0313-02501,240324-60-0001
4/22/2024 15:16,0422-0313-02502,240324-60-0001
4/22/2024 15:16,0422-0313-02503,240324-60-0001
4/22/2024 15:16,0422-0313-02504,240324-60-0001
4/22/2024 15:16,0422-0313-02505,240324-60-0001
4/22/2024 15:16,0422-0313-02506,240324-60-0001
4/22/2024 15:16,0422-0313-02507,240324-60-0001
4/22/2024 15:16,0422-0313-02508,240324-60-0001
4/22/2024 15:16,0422-0313-02509,240324-60-0001
4/22/2024 15:16,0422-0313-02510,240324-60-0001
4/22/2024 15:16,0422-0313-02511,240324-60-0001
4/22/2024 15:16,0422-0313-02512,240324-60-0001
4/22/2024 15:16,0422-0313-02513,240324-60-0001
4/22/2024 15:16,0422-0313-02514,240324-60-0001
4/22/2024 15:16,0422-0313-02515,240324-60-0001
4/22/2024 15:17,0422-0313-02516,240324-60-0001
4/22/2024 15:17,0422-0313-02517,240324-60-0001
4/22/2024 15:17,0422-0313-02518,240324-60-0001
4/22/2024 15:17,0422-0313-02519,240324-60-0001
4/22/2024 15:17,0422-0313-02520,240324-60-0001
4/22/2024 15:17,0422-0313-02521,240324-60-0001
4/22/2024 15:17,0422-0313-02522,240324-60-0001
4/22/2024 15:17,0422-0313-02523,240324-60-0001
4/22/2024 15:17,0422-0313-02524,240324-60-0001
4/22/2024 15:17,0422-0313-02525,240324-60-0001
4/22/2024 15:17,0422-0313-02526,240324-60-0001
4/22/2024 15:17,0422-0313-02527,240324-60-0001
4/22/2024 15:17,0422-0313-02528,240324-60-0001
4/22/2024 15:17,0422-0313-02529,240324-60-0001
4/22/2024 15:17,0422-0313-02530,240324-60-0001
4/22/2024 15:17,0422-0313-02531,240324-60-0001
4/22/2024 15:17,0422-0313-02532,240324-60-0001
4/22/2024 15:17,0422-0313-02533,240324-60-0001
4/22/2024 15:17,0422-0313-02534,240324-60-0001
4/22/2024 15:17,0422-0313-02535,240324-60-0001
4/22/2024 15:17,0422-0313-02536,240324-60-0001
4/22/2024 15:18,0422-0313-02537,240324-60-0001
4/22/2024 15:18,0422-0313-02538,240324-60-0001
4/22/2024 15:18,0422-0313-02539,240324-60-0001
4/22/2024 15:18,0422-0313-02540,240324-60-0001
4/22/2024 15:18,0422-0313-02541,240324-60-0001
4/22/2024 15:18,0422-0313-02542,240324-60-0001
4/22/2024 15:18,0422-0313-02543,240324-60-0001
4/22/2024 15:18,0422-0313-02544,240324-60-0001
4/22/2024 15:18,0422-0313-02545,240324-60-0001
4/22/2024 15:18,0422-0313-02546,240324-60-0001
4/22/2024 15:18,0422-0313-02547,240324-60-0001
4/22/2024 15:18,0422-0313-02548,240324-60-0001
4/22/2024 15:18,0422-0313-02549,240324-60-0001
4/22/2024 15:18,0422-0313-02550,240324-60-0001
4/22/2024 15:18,0422-0313-02551,240324-60-0001
4/22/2024 15:18,0422-0313-02552,240324-60-0001
4/22/2024 15:18,0422-0313-02553,240324-60-0001
4/22/2024 15:18,0422-0313-02554,240324-60-0001
4/22/2024 15:18,0422-0313-02555,240324-60-0001
4/22/2024 15:18,0422-0313-02556,240324-60-0001
4/22/2024 15:19,0422-0313-02557,240324-60-0001
4/22/2024 15:19,0422-0313-02558,240324-60-0001
4/22/2024 15:19,0422-0313-02559,240324-60-0001
4/22/2024 15:19,0422-0313-02560,240324-60-0001
4/22/2024 15:19,0422-0313-02561,240325-60-0001
4/22/2024 15:19,0422-0313-02562,240325-60-0001
4/22/2024 15:19,0422-0313-02563,240325-60-0001
4/22/2024 15:19,0422-0313-02564,240325-60-0001
4/22/2024 15:19,0422-0313-02565,240325-60-0001
4/22/2024 15:19,0422-0313-02566,240325-60-0001
4/22/2024 15:19,0422-0313-02567,240325-60-0001
4/22/2024 15:19,0422-0313-02568,240325-60-0001
4/22/2024 15:19,0422-0313-02569,240325-60-0001
4/22/2024 15:19,0422-0313-02570,240325-60-0001
4/22/2024 15:19,0422-0313-02571,240325-60-0001
4/22/2024 15:19,0422-0313-02572,240325-60-0001
4/22/2024 15:19,0422-0313-02573,240325-60-0001
4/22/2024 15:19,0422-0313-02574,240325-60-0001
4/22/2024 15:20,0422-0313-02575,240325-60-0001
4/22/2024 15:20,0422-0313-02576,240325-60-0001
4/22/2024 15:20,0422-0313-02577,240325-60-0001
4/22/2024 15:20,0422-0313-02578,240325-60-0001
4/22/2024 15:20,0422-0313-02579,240325-60-0001
4/22/2024 15:20,0422-0313-02580,240325-60-0001
4/22/2024 15:20,0422-0313-02581,240325-60-0001
4/22/2024 15:20,0422-0313-02582,240325-60-0001
4/22/2024 15:20,0422-0313-02583,240325-60-0001
4/22/2024 15:20,0422-0313-02584,240325-60-0001
4/22/2024 15:20,0422-0313-02585,240325-60-0001
4/22/2024 15:20,0422-0313-02586,240325-60-0001
4/22/2024 15:20,0422-0313-02587,240325-60-0001
4/22/2024 15:20,0422-0313-02588,240325-60-0001
4/22/2024 15:20,0422-0313-02589,240325-60-0001
4/22/2024 15:20,0422-0313-02590,240325-60-0001
4/22/2024 15:20,0422-0313-02591,240325-60-0001
4/22/2024 15:20,0422-0313-02592,240325-60-0001
4/22/2024 15:21,0422-0313-02593,240325-60-0001
4/22/2024 15:21,0422-0313-02594,240325-60-0001
4/22/2024 15:21,0422-0313-02595,240325-60-0001
4/22/2024 15:21,0422-0313-02596,240325-60-0001
4/22/2024 15:21,0422-0313-02597,240325-60-0001
4/22/2024 15:21,0422-0313-02598,240325-60-0001
4/22/2024 15:21,0422-0313-02599,240325-60-0001
4/22/2024 15:21,0422-0313-02600,240325-60-0001
4/22/2024 15:21,0422-0313-02601,240325-60-0001
4/22/2024 15:21,0422-0313-02602,240325-60-0001
4/22/2024 15:21,0422-0313-02603,240325-60-0001
4/22/2024 15:21,0422-0313-02604,240325-60-0001
4/22/2024 15:21,0422-0313-02605,240325-60-0001
4/22/2024 15:22,0422-0313-02606,240325-60-0001
4/22/2024 15:22,0422-0313-02607,240325-60-0001
4/22/2024 15:22,0422-0313-02608,240325-60-0001
4/22/2024 15:22,0422-0313-02609,240325-60-0001
4/22/2024 15:22,0422-0313-02610,240325-60-0001
4/22/2024 15:22,0422-0313-02611,240325-60-0001
4/22/2024 15:22,0422-0313-02612,240325-60-0001
4/22/2024 15:22,0422-0313-02613,240325-60-0001
4/22/2024 15:22,0422-0313-02614,240325-60-0001
4/22/2024 15:22,0422-0313-02615,240325-60-0001
4/22/2024 15:22,0422-0313-02616,240325-60-0001
4/22/2024 15:22,0422-0313-02617,240325-60-0001
4/22/2024 15:22,0422-0313-02618,240325-60-0001
4/22/2024 15:22,0422-0313-02619,240325-60-0001
4/22/2024 15:22,0422-0313-02620,240325-60-0001
4/22/2024 15:22,0422-0313-02621,240325-60-0001
4/22/2024 15:22,0422-0313-02622,240325-60-0001
4/22/2024 15:22,0422-0313-02623,240325-60-0001
4/22/2024 15:22,0422-0313-02624,240325-60-0001
4/22/2024 15:22,0422-0313-02625,240325-60-0001
4/22/2024 15:23,0422-0313-02626,240325-60-0001
4/22/2024 15:23,0422-0313-02627,240325-60-0001
4/22/2024 15:23,0422-0313-02628,240325-60-0001
4/22/2024 15:23,0422-0313-02629,240325-60-0001
4/22/2024 15:23,0422-0313-02630,240325-60-0001
4/22/2024 15:23,0422-0313-02631,240325-60-0001
4/22/2024 15:23,0422-0313-02632,240325-60-0001
4/22/2024 15:23,0422-0313-02633,240325-60-0001
4/22/2024 15:23,0422-0313-02634,240325-60-0001
4/22/2024 15:23,0422-0313-02635,240325-60-0001
4/22/2024 15:23,0422-0313-02636,240325-60-0001
4/22/2024 15:23,0422-0313-02637,240325-60-0001
4/22/2024 15:23,0422-0313-02638,240325-60-0001
4/22/2024 15:23,0422-0313-02639,240325-60-0001
4/22/2024 15:23,0422-0313-02640,240325-60-0001
4/22/2024 15:23,0422-0313-02641,240325-60-0001
4/22/2024 15:23,0422-0313-02642,240325-60-0001
4/22/2024 15:23,0422-0313-02643,240325-60-0001
4/22/2024 15:23,0422-0313-02644,240325-60-0001
4/22/2024 15:23,0422-0313-02645,240325-60-0001
4/22/2024 15:23,0422-0313-02646,240325-60-0001
4/22/2024 15:24,0422-0313-02647,240325-60-0001
4/22/2024 15:24,0422-0313-02648,240325-60-0001
4/22/2024 15:24,0422-0313-02649,240325-60-0001
4/22/2024 15:24,0422-0313-02650,240325-60-0001
4/22/2024 15:24,0422-0313-02651,240325-60-0001
4/22/2024 15:24,0422-0313-02652,240325-60-0001
4/22/2024 15:24,0422-0313-02653,240325-60-0001
4/22/2024 15:24,0422-0313-02654,240325-60-0001
4/22/2024 15:24,0422-0313-02655,240325-60-0001
4/22/2024 15:24,0422-0313-02656,240325-60-0001
4/22/2024 15:24,0422-0313-02657,240325-60-0001
4/22/2024 15:24,0422-0313-02658,240325-60-0001
4/22/2024 15:24,0422-0313-02659,240325-60-0001
4/22/2024 15:24,0422-0313-02660,240325-60-0001
4/22/2024 15:24,0422-0313-02661,240325-60-0001
4/22/2024 15:24,0422-0313-02662,240325-60-0001
4/22/2024 15:24,0422-0313-02663,240325-60-0001
4/22/2024 15:24,0422-0313-02664,240325-60-0001
4/22/2024 15:24,0422-0313-02665,240325-60-0001
4/22/2024 15:24,0422-0313-02666,240325-60-0001
4/22/2024 15:24,0422-0313-02667,240325-60-0001
4/22/2024 15:25,0422-0313-02668,240325-60-0001
4/22/2024 15:25,0422-0313-02669,240325-60-0001
4/22/2024 15:25,0422-0313-02670,240325-60-0001
4/22/2024 15:25,0422-0313-02671,240325-60-0001
4/22/2024 15:25,0422-0313-02672,240325-60-0001
4/22/2024 15:25,0422-0313-02673,240325-60-0001
4/22/2024 15:25,0422-0313-02674,240325-60-0001
4/22/2024 15:25,0422-0313-02675,240325-60-0001
4/22/2024 15:25,0422-0313-02676,240325-60-0001
4/22/2024 15:25,0422-0313-02677,240325-60-0001
4/22/2024 15:25,0422-0313-02678,240325-60-0001
4/22/2024 15:25,0422-0313-02679,240325-60-0001
4/22/2024 15:25,0422-0313-02680,240325-60-0001
4/22/2024 15:25,0422-0313-02681,240325-60-0001
4/22/2024 15:25,0422-0313-02682,240325-60-0001
4/22/2024 15:25,0422-0313-02683,240325-60-0001
4/22/2024 15:25,0422-0313-02684,240325-60-0001
4/22/2024 15:25,0422-0313-02685,240325-60-0001
4/22/2024 15:25,0422-0313-02686,240325-60-0001
4/22/2024 15:25,0422-0313-02687,240325-60-0001
4/22/2024 15:25,0422-0313-02688,240325-60-0001
4/22/2024 15:26,0422-0313-02689,240325-60-0001
4/22/2024 15:26,0422-0313-02690,240325-60-0001
4/22/2024 15:26,0422-0313-02691,240325-60-0001
4/22/2024 15:26,0422-0313-02692,240325-60-0001
4/22/2024 15:26,0422-0313-02693,240325-60-0001
4/22/2024 15:26,0422-0313-02694,240325-60-0001
4/22/2024 15:26,0422-0313-02695,240325-60-0001
4/22/2024 15:26,0422-0313-02696,240325-60-0001
4/22/2024 15:26,0422-0313-02697,240325-60-0001
4/22/2024 15:26,0422-0313-02698,240325-60-0001
4/22/2024 15:26,0422-0313-02699,240325-60-0001
4/22/2024 15:26,0422-0313-02700,240325-60-0001
4/22/2024 15:26,0422-0313-02701,240325-60-0001
4/22/2024 15:26,0422-0313-02702,240325-60-0001
4/22/2024 15:26,0422-0313-02703,240325-60-0001
4/22/2024 15:26,0422-0313-02704,240325-60-0001
4/22/2024 15:26,0422-0313-02705,240325-60-0001
4/22/2024 15:26,0422-0313-02706,240325-60-0001
4/22/2024 15:26,0422-0313-02707,240325-60-0001
4/22/2024 15:26,0422-0313-02708,240325-60-0001
4/22/2024 15:27,0422-0313-02709,240325-60-0001
4/22/2024 15:27,0422-0313-02710,240325-60-0001
4/22/2024 15:27,0422-0313-02711,240325-60-0001
4/22/2024 15:27,0422-0313-02712,240325-60-0001
4/22/2024 15:27,0422-0313-02713,240325-60-0001
4/22/2024 15:27,0422-0313-02714,240325-60-0001
4/22/2024 15:27,0422-0313-02715,240325-60-0001
4/22/2024 15:27,0422-0313-02716,240325-60-0001
4/22/2024 15:27,0422-0313-02717,240325-60-0001
4/22/2024 15:27,0422-0313-02718,240325-60-0001
4/22/2024 15:27,0422-0313-02719,240325-60-0001
4/22/2024 15:27,0422-0313-02720,240325-60-0001
4/22/2024 15:27,0422-0313-02721,240325-60-0001
4/22/2024 15:27,0422-0313-02722,240325-60-0001
4/22/2024 15:27,0422-0313-02723,240325-60-0001
4/22/2024 15:27,0422-0313-02724,240325-60-0001
4/22/2024 15:27,0422-0313-02725,240325-60-0001
4/22/2024 15:27,0422-0313-02726,240325-60-0001
4/22/2024 15:27,0422-0313-02727,240325-60-0001
4/22/2024 15:27,0422-0313-02728,240325-60-0001
4/22/2024 15:27,0422-0313-02729,240325-60-0001
4/22/2024 15:28,0422-0313-02730,240325-60-0001
4/22/2024 15:28,0422-0313-02731,240325-60-0001
4/22/2024 15:28,0422-0313-02732,240325-60-0001
4/22/2024 15:28,0422-0313-02733,240325-60-0001
4/22/2024 15:28,0422-0313-02734,240325-60-0001
4/22/2024 15:28,0422-0313-02735,240325-60-0001
4/22/2024 15:28,0422-0313-02736,240325-60-0001
4/22/2024 15:28,0422-0313-02737,240325-60-0001
4/22/2024 15:28,0422-0313-02738,240325-60-0001
4/22/2024 15:28,0422-0313-02739,240325-60-0001
4/22/2024 15:28,0422-0313-02740,240325-60-0001
4/22/2024 15:28,0422-0313-02741,240325-60-0001
4/22/2024 15:28,0422-0313-02742,240325-60-0001
4/22/2024 15:28,0422-0313-02743,240325-60-0001
4/22/2024 15:28,0422-0313-02744,240325-60-0001
4/22/2024 15:28,0422-0313-02745,240325-60-0001
4/22/2024 15:28,0422-0313-02746,240325-60-0001
4/22/2024 15:28,0422-0313-02747,240325-60-0001
4/22/2024 15:28,0422-0313-02748,240325-60-0001
4/22/2024 15:28,0422-0313-02749,240325-60-0001
4/22/2024 15:29,0422-0313-02750,240325-60-0001
4/22/2024 15:29,0422-0313-02751,240325-60-0001
4/22/2024 15:29,0422-0313-02752,240325-60-0001
4/22/2024 15:29,0422-0313-02753,240325-60-0001
4/22/2024 15:29,0422-0313-02754,240325-60-0001
4/22/2024 15:29,0422-0313-02755,240325-60-0001
4/22/2024 15:29,0422-0313-02756,240325-60-0001
4/22/2024 15:29,0422-0313-02757,240325-60-0001
4/22/2024 15:29,0422-0313-02758,240325-60-0001
4/22/2024 15:29,0422-0313-02759,240325-60-0001
4/22/2024 15:29,0422-0313-02760,240325-60-0001
4/22/2024 15:29,0422-0313-02761,240325-60-0001
4/22/2024 15:30,0422-0313-02762,240325-60-0001
4/22/2024 15:30,0422-0313-02763,240325-60-0001
4/22/2024 15:30,0422-0313-02764,240325-60-0001
4/22/2024 15:30,0422-0313-02765,240325-60-0001
4/22/2024 15:30,0422-0313-02766,240325-60-0001
4/22/2024 15:30,0422-0313-02767,240325-60-0001
4/22/2024 15:30,0422-0313-02768,240325-60-0001
4/22/2024 15:30,0422-0313-02769,240325-60-0001
4/22/2024 15:30,0422-0313-02770,240325-60-0001
4/22/2024 15:30,0422-0313-02771,240325-60-0001
4/22/2024 15:30,0422-0313-02772,240325-60-0001
4/22/2024 15:30,0422-0313-02773,240325-60-0001
4/22/2024 15:30,0422-0313-02774,240325-60-0001
4/22/2024 15:30,0422-0313-02775,240325-60-0001
4/22/2024 15:30,0422-0313-02776,240325-60-0001
4/22/2024 15:30,0422-0313-02777,240325-60-0001
4/22/2024 15:30,0422-0313-02778,240325-60-0001
4/22/2024 15:30,0422-0313-02779,240325-60-0001
4/22/2024 15:30,0422-0313-02780,240325-60-0001
4/22/2024 15:30,0422-0313-02781,240325-60-0001
4/22/2024 15:31,0422-0313-02782,240325-60-0001
4/22/2024 15:31,0422-0313-02783,240325-60-0001
4/22/2024 15:31,0422-0313-02784,240325-60-0001
4/22/2024 15:31,0422-0313-02785,240325-60-0001
4/22/2024 15:31,0422-0313-02786,240325-60-0001
4/22/2024 15:31,0422-0313-02787,240325-60-0001
4/22/2024 15:31,0422-0313-02788,240325-60-0001
4/22/2024 15:31,0422-0313-02789,240325-60-0001
4/22/2024 15:31,0422-0313-02790,240325-60-0001
4/22/2024 15:31,0422-0313-02791,240325-60-0001
4/22/2024 15:31,0422-0313-02792,240325-60-0001
4/22/2024 15:31,0422-0313-02793,240325-60-0001
4/22/2024 15:31,0422-0313-02794,240325-60-0001
4/22/2024 15:31,0422-0313-02795,240325-60-0001
4/22/2024 15:31,0422-0313-02796,240325-60-0001
4/22/2024 15:31,0422-0313-02797,240325-60-0001
4/22/2024 15:31,0422-0313-02798,240325-60-0001
4/22/2024 15:31,0422-0313-02799,240325-60-0001
4/22/2024 15:32,0422-0313-02800,240325-60-0001
4/22/2024 15:32,0422-0313-02801,240327-60-0001
4/22/2024 15:32,0422-0313-02802,240327-60-0001
4/22/2024 15:32,0422-0313-02803,240327-60-0001
4/22/2024 15:32,0422-0313-02804,240327-60-0001
4/22/2024 15:32,0422-0313-02805,240327-60-0001
4/22/2024 15:32,0422-0313-02806,240327-60-0001
4/22/2024 15:32,0422-0313-02807,240327-60-0001
4/22/2024 15:32,0422-0313-02808,240327-60-0001
4/22/2024 15:32,0422-0313-02809,240327-60-0001
4/22/2024 15:32,0422-0313-02810,240327-60-0001
4/22/2024 15:32,0422-0313-02811,240327-60-0001
4/22/2024 15:32,0422-0313-02812,240327-60-0001
4/22/2024 15:32,0422-0313-02813,240327-60-0001
4/22/2024 15:32,0422-0313-02814,240327-60-0001
4/22/2024 15:32,0422-0313-02815,240327-60-0001
4/22/2024 15:32,0422-0313-02816,240327-60-0001
4/22/2024 15:32,0422-0313-02817,240327-60-0001
4/22/2024 15:32,0422-0313-02818,240327-60-0001
4/22/2024 15:33,0422-0313-02819,240327-60-0001
4/22/2024 15:33,0422-0313-02820,240327-60-0001
4/22/2024 15:33,0422-0313-02821,240327-60-0001
4/22/2024 15:33,0422-0313-02822,240327-60-0001
4/22/2024 15:33,0422-0313-02823,240327-60-0001
4/22/2024 15:33,0422-0313-02824,240327-60-0001
4/22/2024 15:33,0422-0313-02825,240327-60-0001
4/22/2024 15:33,0422-0313-02826,240327-60-0001
4/22/2024 15:33,0422-0313-02827,240327-60-0001
4/22/2024 15:33,0422-0313-02828,240327-60-0001
4/22/2024 15:33,0422-0313-02829,240327-60-0001
4/22/2024 15:33,0422-0313-02830,240327-60-0001
4/22/2024 15:33,0422-0313-02831,240327-60-0001
4/22/2024 15:33,0422-0313-02832,240327-60-0001
4/22/2024 15:33,0422-0313-02833,240327-60-0001
4/22/2024 15:33,0422-0313-02834,240327-60-0001
4/22/2024 15:33,0422-0313-02835,240327-60-0001
4/22/2024 15:33,0422-0313-02836,240327-60-0001
4/22/2024 15:33,0422-0313-02837,240327-60-0001
4/22/2024 15:34,0422-0313-02838,240327-60-0001
4/22/2024 15:34,0422-0313-02839,240327-60-0001
4/22/2024 15:34,0422-0313-02840,240327-60-0001
4/22/2024 15:34,0422-0313-02841,240327-60-0001
4/22/2024 15:34,0422-0313-02842,240327-60-0001
4/22/2024 15:34,0422-0313-02843,240327-60-0001
4/22/2024 15:34,0422-0313-02844,240327-60-0001
4/22/2024 15:34,0422-0313-02845,240327-60-0001
4/22/2024 15:34,0422-0313-02846,240327-60-0001
4/22/2024 15:34,0422-0313-02847,240327-60-0001
4/22/2024 15:34,0422-0313-02848,240327-60-0001
4/22/2024 15:34,0422-0313-02849,240327-60-0001
4/22/2024 15:34,0422-0313-02850,240327-60-0001
4/22/2024 15:34,0422-0313-02851,240327-60-0001
4/22/2024 15:34,0422-0313-02852,240327-60-0001
4/22/2024 15:34,0422-0313-02853,240327-60-0001
4/22/2024 15:34,0422-0313-02854,240327-60-0001
4/22/2024 15:34,0422-0313-02855,240327-60-0001
4/22/2024 15:34,0422-0313-02856,240327-60-0001
4/22/2024 15:34,0422-0313-02857,240327-60-0001
4/22/2024 15:34,0422-0313-02858,240327-60-0001
4/22/2024 15:34,0422-0313-02859,240327-60-0001
4/22/2024 15:35,0422-0313-02860,240327-60-0001
4/22/2024 15:35,0422-0313-02861,240327-60-0001
4/22/2024 15:35,0422-0313-02862,240327-60-0001
4/22/2024 15:35,0422-0313-02863,240327-60-0001
4/22/2024 15:35,0422-0313-02864,240327-60-0001
4/22/2024 15:35,0422-0313-02865,240327-60-0001
4/22/2024 15:35,0422-0313-02866,240327-60-0001
4/22/2024 15:35,0422-0313-02867,240327-60-0001
4/22/2024 15:35,0422-0313-02868,240327-60-0001
4/22/2024 15:35,0422-0313-02869,240327-60-0001
4/22/2024 15:35,0422-0313-02870,240327-60-0001
4/22/2024 15:35,0422-0313-02871,240327-60-0001
4/22/2024 15:35,0422-0313-02872,240327-60-0001
4/22/2024 15:35,0422-0313-02873,240327-60-0001
4/22/2024 15:35,0422-0313-02874,240327-60-0001
4/22/2024 15:35,0422-0313-02875,240327-60-0001
4/22/2024 15:35,0422-0313-02876,240327-60-0001
4/22/2024 15:35,0422-0313-02877,240327-60-0001
4/22/2024 15:35,0422-0313-02878,240327-60-0001
4/22/2024 15:35,0422-0313-02879,240327-60-0001
4/22/2024 15:35,0422-0313-02880,240327-60-0001
4/22/2024 15:36,0422-0313-02881,240327-60-0001
4/22/2024 15:36,0422-0313-02882,240327-60-0001
4/22/2024 15:36,0422-0313-02883,240327-60-0001
4/22/2024 15:36,0422-0313-02884,240327-60-0001
4/22/2024 15:36,0422-0313-02885,240327-60-0001
4/22/2024 15:36,0422-0313-02886,240327-60-0001
4/22/2024 15:36,0422-0313-02887,240327-60-0001
4/22/2024 15:36,0422-0313-02888,240327-60-0001
4/22/2024 15:36,0422-0313-02889,240327-60-0001
4/22/2024 15:36,0422-0313-02890,240327-60-0001
4/22/2024 15:36,0422-0313-02891,240327-60-0001
4/22/2024 15:36,0422-0313-02892,240327-60-0001
4/22/2024 15:36,0422-0313-02893,240327-60-0001
4/22/2024 15:36,0422-0313-02894,240327-60-0001
4/22/2024 15:36,0422-0313-02895,240327-60-0001
4/22/2024 15:36,0422-0313-02896,240327-60-0001
4/22/2024 15:36,0422-0313-02897,240327-60-0001
4/22/2024 15:36,0422-0313-02898,240327-60-0001
4/22/2024 15:36,0422-0313-02899,240327-60-0001
4/22/2024 15:36,0422-0313-02900,240327-60-0001
4/22/2024 15:36,0422-0313-02901,240327-60-0001
4/22/2024 15:37,0422-0313-02902,240327-60-0001
4/22/2024 15:37,0422-0313-02903,240327-60-0001
4/22/2024 15:37,0422-0313-02904,240327-60-0001
4/22/2024 15:37,0422-0313-02905,240327-60-0001
4/22/2024 15:37,0422-0313-02906,240327-60-0001
4/22/2024 15:37,0422-0313-02907,240327-60-0001
4/22/2024 15:37,0422-0313-02908,240327-60-0001
4/22/2024 15:37,0422-0313-02909,240327-60-0001
4/22/2024 15:37,0422-0313-02910,240327-60-0001
4/22/2024 15:37,0422-0313-02911,240327-60-0001
4/22/2024 15:37,0422-0313-02912,240327-60-0001
4/22/2024 15:37,0422-0313-02913,240327-60-0001
4/22/2024 15:37,0422-0313-02914,240327-60-0001
4/22/2024 15:38,0422-0313-02915,240327-60-0001
4/22/2024 15:38,0422-0313-02916,240327-60-0001
4/22/2024 15:38,0422-0313-02917,240327-60-0001
4/22/2024 15:38,0422-0313-02918,240327-60-0001
4/22/2024 15:38,0422-0313-02919,240327-60-0001
4/22/2024 15:38,0422-0313-02920,240327-60-0001
4/22/2024 15:38,0422-0313-02921,240327-60-0001
4/22/2024 15:38,0422-0313-02922,240327-60-0001
4/22/2024 15:38,0422-0313-02923,240327-60-0001
4/22/2024 15:38,0422-0313-02924,240327-60-0001
4/22/2024 15:38,0422-0313-02925,240327-60-0001
4/22/2024 15:38,0422-0313-02926,240327-60-0001
4/22/2024 15:38,0422-0313-02927,240327-60-0001
4/22/2024 15:38,0422-0313-02928,240327-60-0001
4/22/2024 15:38,0422-0313-02929,240327-60-0001
4/22/2024 15:38,0422-0313-02930,240327-60-0001
4/22/2024 15:38,0422-0313-02931,240327-60-0001
4/22/2024 15:39,0422-0313-02932,240327-60-0001
4/22/2024 15:39,0422-0313-02933,240327-60-0001
4/22/2024 15:39,0422-0313-02934,240327-60-0001
4/22/2024 15:39,0422-0313-02935,240327-60-0001
4/22/2024 15:39,0422-0313-02936,240327-60-0001
4/22/2024 15:39,0422-0313-02937,240327-60-0001
4/22/2024 15:39,0422-0313-02938,240327-60-0001
4/22/2024 15:39,0422-0313-02939,240327-60-0001
